6.95, -551.30, 92.50
6.77, -547.25, 92.37
6.60, -542.93, 92.23
6.42, -538.48, 92.10
6.27, -534.36, 91.90
6.15, -530.76, 91.70
6.06, -527.69, 91.50
6.00, -525.20, 91.50
5.93, -522.65, 91.83
5.86, -520.36, 92.57
5.75, -518.07, 93.44
5.60, -515.53, 94.31
5.39, -512.78, 95.11
5.18, -510.37, 95.84
4.97, -508.35, 96.58
4.80, -506.86, 97.31
4.66, -505.75, 97.78
4.52, -504.78, 97.85
4.41, -503.94, 97.51
4.31, -503.16, 96.84
4.21, -502.38, 95.91
4.14, -501.66, 94.64
4.07, -500.88, 93.57
4.04, -500.36, 92.90
4.01, -499.71, 92.77
3.99, -499.25, 92.97
3.97, -498.86, 93.50
3.94, -498.46, 94.31
3.91, -498.07, 94.97
3.88, -497.75, 95.17
3.86, -497.49, 94.91
3.84, -497.22, 94.37
3.82, -496.96, 93.57
3.80, -496.70, 92.50
3.79, -496.44, 91.57
3.78, -496.18, 91.17
3.78, -496.11, 90.97
3.78, -495.92, 91.03
3.78, -496.24, 91.10
3.80, -496.90, 91.23
3.81, -497.49, 91.03
3.82, -498.08, 90.56
3.83, -498.67, 89.96
3.83, -498.93, 89.16
3.82, -498.99, 88.56
3.83, -498.80, 88.36
3.84, -498.53, 88.23
3.84, -498.47, 88.16
3.84, -498.60, 88.29
3.83, -498.80, 88.49
3.82, -498.99, 88.69
3.82, -499.39, 88.56
3.81, -499.71, 88.49
3.81, -499.58, 88.36
3.82, -499.19, 88.09
3.84, -498.73, 88.03
3.85, -498.47, 88.16
3.85, -498.21, 88.56
3.86, -498.01, 89.16
3.86, -497.88, 89.96
3.86, -497.62, 91.03
3.86, -497.29, 92.17
3.83, -496.51, 93.10
3.77, -495.46, 94.04
3.69, -494.29, 94.84
3.56, -492.85, 95.64
3.39, -491.09, 96.38
3.18, -489.21, 96.98
2.93, -487.19, 97.58
2.63, -484.92, 98.18
2.33, -482.85, 98.58
2.09, -481.23, 99.05
1.93, -480.26, 99.52
1.80, -479.49, 99.65
1.71, -478.91, 99.45
1.62, -478.39, 98.78
1.54, -477.87, 97.98
1.44, -477.16, 96.98
1.34, -476.38, 95.91
1.26, -475.60, 94.97
1.20, -474.82, 94.44
1.15, -474.16, 94.31
1.12, -473.84, 94.37
1.11, -473.71, 94.37
1.14, -474.03, 94.31
1.17, -474.49, 94.11
1.19, -474.82, 93.50
1.21, -475.08, 92.70
1.22, -475.34, 91.90
1.22, -475.21, 91.37
1.21, -474.95, 91.23
1.20, -474.49, 91.17
1.19, -473.77, 91.10
1.17, -472.72, 90.97
1.15, -471.54, 90.83
1.13, -470.10, 90.70
1.11, -468.40, 90.56
1.09, -466.50, 90.36
1.07, -464.41, 90.10
1.07, -462.05, 89.83
1.08, -459.63, 89.63
1.09, -456.88, 89.36
1.13, -454.07, 89.03
1.18, -451.06, 88.76
1.25, -447.85, 88.43
1.34, -444.38, 88.09
1.46, -440.85, 87.69
1.61, -437.19, 87.42
1.79, -433.20, 87.09
1.99, -429.21, 86.76
2.23, -425.03, 86.35
2.51, -420.59, 86.09
2.81, -416.15, 85.69
3.17, -411.45, 85.42
3.55, -406.69, 85.09
3.96, -401.93, 84.75
4.42, -396.91, 84.42
4.93, -391.70, 84.15
5.42, -386.95, 83.82
5.89, -382.59, 83.48
6.31, -378.88, 83.15
6.71, -375.57, 82.95
7.10, -372.38, 83.15
7.46, -369.39, 83.68
7.76, -366.66, 84.62
8.02, -363.99, 85.89
8.20, -361.51, 87.49
8.29, -359.29, 89.09
8.33, -357.19, 90.43
8.31, -355.49, 91.50
8.27, -353.99, 92.23
8.22, -352.61, 92.57
8.16, -351.37, 92.50
8.12, -350.32, 92.50
8.07, -349.28, 92.77
8.04, -348.49, 93.44
7.98, -347.58, 94.24
7.89, -346.40, 95.17
7.77, -345.03, 95.91
7.60, -343.41, 96.64
7.39, -341.59, 97.44
7.11, -339.45, 98.18
6.78, -337.18, 98.78
6.40, -334.72, 99.45
5.96, -332.07, 100.05
5.43, -329.04, 100.65
4.82, -325.83, 101.19
4.16, -322.49, 101.72
3.51, -319.35, 102.19
2.94, -316.73, 102.66
2.48, -314.68, 103.19
2.11, -313.09, 103.39
1.75, -311.56, 103.12
1.43, -310.22, 102.52
1.15, -308.94, 101.45
0.92, -307.79, 100.25
0.72, -306.70, 98.45
0.56, -305.66, 96.98
0.45, -304.69, 95.98
0.37, -303.97, 95.24
0.31, -303.25, 95.04
0.24, -302.53, 95.24
0.19, -302.01, 95.78
0.14, -301.49, 96.18
0.10, -301.10, 96.18
0.06, -300.71, 95.91
0.00, -300.19, 95.51
-0.03, -299.80, 94.71
-0.07, -299.34, 93.57
-0.10, -298.89, 92.57
-0.12, -298.49, 92.03
-0.12, -298.36, 91.77
-0.13, -298.10, 91.90
-0.14, -297.97, 92.43
-0.14, -297.84, 93.24
-0.16, -297.51, 94.11
-0.22, -296.73, 94.77
-0.31, -295.62, 95.51
-0.43, -294.38, 96.11
-0.60, -292.76, 96.71
-0.82, -290.87, 97.31
-1.04, -289.18, 97.85
-1.20, -288.02, 98.38
-1.29, -287.43, 98.85
-1.34, -287.11, 99.05
-1.36, -286.98, 98.92
-1.41, -286.66, 98.45
-1.44, -286.46, 97.71
-1.46, -286.27, 96.58
-1.49, -286.07, 95.17
-1.50, -285.88, 93.91
-1.52, -285.68, 93.30
-1.53, -285.55, 93.04
-1.53, -285.42, 93.04
-1.54, -285.36, 93.10
-1.54, -285.29, 93.17
